"work_year","experience_level","job_title","salary","salary_currency","salary_in_usd","employee_residence","company_location"
"2022","SE","Data Scientist","245000","USD","245000","US","US"
"2022","SE","Data Scientist","205000","USD","205000","US","US"
"2022","SE","Data Engineer","141300","USD","141300","US","US"
"2022","SE","Data Engineer","102100","USD","102100","US","US"
"2022","SE","Data Architect","141300","USD","141300","US","US"
"2022","SE","Data Architect","102100","USD","102100","US","US"
"2022","EN","Data Analyst","50000","USD","50000","AR","AR"
"2022","EN","Data Scientist","80000","EUR","84053","BE","BE"
"2022","MI","Lead Data Scientist","50000","GBP","61566","GB","GB"
"2022","SE","Data Architect","250000","USD","250000","US","US"
"2022","SE","Data Architect","63000","USD","63000","US","US"
"2022","SE","Data Science Manager","189500","USD","189500","US","US"
"2022","SE","Data Science Manager","140100","USD","140100","US","US"
"2022","SE","Data Engineer","177600","USD","177600","US","US"
"2022","SE","Data Engineer","131300","USD","131300","US","US"
"2022","MI","Data Engineer","24000","USD","24000","US","US"
"2022","MI","Data Engineer","24000","USD","24000","US","US"
"2022","SE","Data Engineer","250000","USD","250000","US","US"
"2022","SE","Data Engineer","63000","USD","63000","US","US"
"2022","SE","Machine Learning Engineer","202900","USD","202900","US","US"
"2022","SE","Machine Learning Engineer","131300","USD","131300","US","US"
"2022","SE","Data Engineer","145000","USD","145000","US","US"
"2022","SE","Data Engineer","115000","USD","115000","US","US"
"2022","EN","Machine Learning Engineer","115000","USD","115000","US","US"
"2022","MI","Machine Learning Engineer","193900","USD","193900","US","US"
"2022","MI","Machine Learning Engineer","129300","USD","129300","US","US"
"2022","SE","Data Scientist","180000","USD","180000","US","US"
"2022","SE","Data Scientist","140000","USD","140000","US","US"
"2022","MI","Data Analyst","216200","USD","216200","US","US"
"2022","MI","Data Analyst","144100","USD","144100","US","US"
"2022","SE","Machine Learning Scientist","216000","USD","216000","US","US"
"2022","SE","Machine Learning Scientist","144000","USD","144000","US","US"
"2022","EN","Data Analyst","150000","USD","150000","US","US"
"2022","MI","Data Scientist","4200000","INR","53416","IN","ID"
"2022","EN","Applied Data Scientist","50000","USD","50000","AT","AT"
"2021","SE","Cloud Data Architect","250000","USD","250000","US","US"
"2022","EX","Research Scientist","80000","EUR","84053","NL","NL"
"2022","MI","Data Scientist","107000","GBP","131752","GB","GB"
"2022","SE","Analytics Engineer","48000","USD","48000","AR","US"
"2022","EX","Data Science Manager","260500","USD","260500","US","US"
"2022","EX","Data Science Manager","175100","USD","175100","US","US"
"2022","SE","Data Engineer","210000","USD","210000","US","US"
"2022","SE","Data Engineer","100000","USD","100000","US","US"
"2022","EN","Data Analyst","55000","USD","55000","US","US"
"2022","MI","Data Analyst","130000","USD","130000","US","US"
"2022","SE","Applied Machine Learning Scientist","73400","EUR","77119","FR","GB"
"2022","EN","Data Scientist","49500","EUR","52008","BE","BE"
"2022","MI","Applied Machine Learning Scientist","2400000","INR","30523","IN","IN"
"2022","SE","Data Engineer","206699","USD","206699","US","US"
"2022","SE","Data Engineer","99100","USD","99100","US","US"
"2022","MI","Analytics Engineer","200000","USD","200000","US","US"
"2022","MI","Analytics Engineer","54000","USD","54000","US","US"
"2022","SE","Data Engineer","250000","USD","250000","US","US"
"2022","SE","Data Engineer","63000","USD","63000","US","US"
"2022","SE","Data Architect","250000","USD","250000","US","US"
"2022","SE","Data Architect","63000","USD","63000","US","US"
"2022","SE","Data Engineer","250000","USD","250000","US","US"
"2022","SE","Data Engineer","63000","USD","63000","US","US"
"2022","EN","Analytics Engineer","130000","USD","130000","US","US"
"2022","SE","Data Engineer","100000","USD","100000","US","US"
"2022","SE","Data Engineer","80000","USD","80000","US","US"
"2022","SE","Data Scientist","160000","USD","160000","US","US"
"2022","SE","Data Scientist","100000","USD","100000","US","US"
"2022","SE","Data Specialist","221300","USD","221300","US","US"
"2022","SE","Data Specialist","148700","USD","148700","US","US"
"2022","EN","Machine Learning Engineer","30000","USD","30000","GB","GB"
"2022","EN","Data Analyst","27000","EUR","28368","FR","FR"
"2022","MI","Data Engineer","74000","GBP","91118","GB","GB"
"2022","MI","Data Engineer","50000","GBP","61566","GB","GB"
"2022","MI","Data Scientist","58000","EUR","60938","DE","DE"
"2022","SE","Data Science Manager","249260","USD","249260","US","US"
"2022","SE","Data Science Manager","185400","USD","185400","US","US"
"2022","SE","Data Engineer","170000","USD","170000","US","US"
"2022","SE","Data Engineer","130000","USD","130000","US","US"
"2022","MI","Data Scientist","65000","GBP","80036","GB","GB"
"2022","SE","Data Analyst","128875","USD","128875","US","US"
"2022","SE","Data Analyst","93700","USD","93700","US","US"
"2022","SE","Machine Learning Engineer","180000","USD","180000","US","US"
"2022","SE","Machine Learning Engineer","100000","USD","100000","US","US"
"2022","SE","Data Analyst","136260","USD","136260","US","US"
"2022","SE","Data Analyst","109280","USD","109280","US","US"
"2022","SE","Data Scientist","160000","USD","160000","US","US"
"2022","SE","Data Scientist","92000","USD","92000","US","US"
"2022","SE","Data Engineer","200000","USD","200000","US","US"
"2022","SE","Data Engineer","160000","USD","160000","US","US"
"2022","MI","Data Engineer","110000","GBP","135446","GB","GB"
"2022","MI","Data Engineer","85000","GBP","104663","GB","GB"
"2022","SE","Data Analyst","117000","USD","117000","US","US"
"2022","SE","Data Analyst","99450","USD","99450","US","US"
"2022","EN","Data Engineer","129000","USD","129000","US","US"
"2022","EN","Data Engineer","86000","USD","86000","US","US"
"2022","SE","Data Scientist","160000","USD","160000","US","US"
"2022","SE","Data Scientist","119300","USD","119300","US","US"
"2022","SE","Business Data Analyst","100000","USD","100000","US","US"
"2022","MI","Data Scientist","25000","USD","25000","TR","TR"
"2022","MI","Data Analyst","90000","SGD","65257","SG","SG"
"2022","MI","AI Scientist","200000","USD","200000","US","US"
"2022","EN","Machine Learning Developer","180000","USD","180000","US","US"
"2022","MI","Data Scientist","153000","USD","153000","US","US"
"2022","SE","Data Engineer","210000","USD","210000","US","US"
"2022","SE","Data Engineer","100000","USD","100000","US","US"
"2022","SE","Data Analyst","150075","USD","150075","US","US"
"2022","SE","Data Analyst","110925","USD","110925","US","US"
"2022","MI","Machine Learning Scientist","22800","USD","22800","EG","EG"
"2022","SE","Data Scientist","160000","USD","160000","US","US"
"2022","SE","Data Scientist","92000","USD","92000","US","US"
"2022","SE","Machine Learning Engineer","202900","USD","202900","US","US"
"2022","SE","Machine Learning Engineer","131300","USD","131300","US","US"
"2020","EN","Data Analyst","20000","EUR","22809","PT","PT"
"2022","EN","Data Analyst","15000","USD","15000","ID","ID"
"2022","SE","Data Engineer","175000","USD","175000","US","US"
"2022","SE","Data Engineer","135000","USD","135000","US","US"
"2022","SE","Data Science Manager","193000","AUD","133766","AU","AU"
"2022","EN","Machine Learning Engineer","83000","USD","83000","US","US"
"2022","MI","Data Engineer","75000","GBP","92350","GB","GB"
"2022","MI","Data Engineer","55000","GBP","67723","GB","GB"
"2022","SE","Data Scientist","186000","USD","186000","US","US"
"2022","SE","Data Scientist","148800","USD","148800","US","US"
"2022","SE","Data Analyst","112900","USD","112900","US","US"
"2022","SE","Data Analyst","90320","USD","90320","US","US"
"2022","SE","ML Engineer","240000","USD","240000","US","US"
"2022","SE","ML Engineer","160000","USD","160000","US","US"
"2022","SE","Data Science Manager","300000","USD","300000","US","US"
"2022","SE","Data Science Manager","200000","USD","200000","US","US"
"2022","MI","Data Engineer","62500","EUR","65666","DE","DE"
"2022","MI","AI Scientist","200000","USD","200000","IN","US"
"2022","MI","Machine Learning Engineer","95000","GBP","116976","GB","GB"
"2022","MI","Machine Learning Engineer","75000","GBP","92350","GB","GB"
"2022","MI","AI Scientist","120000","USD","120000","US","US"
"2022","SE","Data Analyst","112900","USD","112900","US","US"
"2022","SE","Data Analyst","90320","USD","90320","US","US"
"2022","SE","Data Analytics Manager","145000","USD","145000","US","US"
"2022","SE","Data Analytics Manager","105400","USD","105400","US","US"
"2020","EN","Data Scientist","43200","EUR","49268","DE","DE"
"2022","MI","Data Engineer","90000","GBP","110820","GB","GB"
"2022","MI","Data Engineer","75000","GBP","92350","GB","GB"
"2022","SE","Data Scientist","215300","USD","215300","US","US"
"2022","SE","Data Scientist","158200","USD","158200","US","US"
"2022","SE","Data Engineer","209100","USD","209100","US","US"
"2022","SE","Data Engineer","154600","USD","154600","US","US"
"2022","SE","Data Analyst","115934","USD","115934","US","US"
"2022","SE","Data Analyst","81666","USD","81666","US","US"
"2022","SE","Data Engineer","175000","USD","175000","US","US"
"2022","SE","Data Engineer","155000","USD","155000","US","US"
"2022","MI","Machine Learning Engineer","80000","EUR","84053","FR","DE"
"2022","SE","Data Analyst","164000","USD","164000","US","US"
"2022","SE","Data Analyst","132000","USD","132000","US","US"
"2022","SE","Data Scientist","170000","USD","170000","US","US"
"2022","SE","Data Scientist","123000","USD","123000","US","US"
"2022","SE","Machine Learning Engineer","189650","USD","189650","US","US"
"2022","SE","Machine Learning Engineer","164996","USD","164996","US","US"
"2022","MI","ETL Developer","50000","EUR","52533","GR","GR"
"2022","MI","ETL Developer","50000","EUR","52533","GR","GR"
"2022","EX","Lead Data Engineer","150000","CAD","115222","CA","CA"
"2022","SE","Data Engineer","165400","USD","165400","US","US"
"2022","SE","Data Engineer","132320","USD","132320","US","US"
"2022","SE","Data Architect","208775","USD","208775","US","US"
"2022","SE","Data Architect","147800","USD","147800","US","US"
"2022","SE","Data Engineer","136994","USD","136994","US","US"
"2022","SE","Data Engineer","101570","USD","101570","US","US"
"2022","SE","Data Analyst","128875","USD","128875","US","US"
"2022","SE","Data Analyst","93700","USD","93700","US","US"
"2022","EX","Head of Machine Learning","6000000","INR","76309","IN","IN"
"2022","EN","Machine Learning Engineer","28500","GBP","35093","GB","GB"
"2022","SE","Data Engineer","183600","USD","183600","US","US"
"2022","SE","Data Engineer","100800","USD","100800","US","US"
"2022","MI","Data Analyst","40000","GBP","49253","GB","GB"
"2022","MI","Data Analyst","30000","GBP","36940","GB","GB"
"2022","MI","Data Analyst","40000","EUR","42026","ES","ES"
"2022","MI","Data Analyst","30000","EUR","31520","ES","ES"
"2022","MI","Data Engineer","80000","EUR","84053","ES","ES"
"2022","MI","Data Engineer","70000","EUR","73546","ES","ES"
"2022","MI","Data Engineer","80000","GBP","98506","GB","GB"
"2022","MI","Data Engineer","70000","GBP","86193","GB","GB"
"2022","MI","Data Engineer","80000","EUR","84053","GR","GR"
"2022","MI","Data Engineer","70000","EUR","73546","GR","GR"
"2022","SE","Machine Learning Engineer","189650","USD","189650","US","US"
"2022","SE","Machine Learning Engineer","164996","USD","164996","US","US"
"2022","MI","Data Analyst","40000","EUR","42026","GR","GR"
"2022","MI","Data Analyst","30000","EUR","31520","GR","GR"
"2022","MI","Data Engineer","75000","GBP","92350","GB","GB"
"2022","MI","Data Engineer","60000","GBP","73880","GB","GB"
"2022","SE","Data Scientist","215300","USD","215300","US","US"
"2022","SE","Data Scientist","140400","USD","140400","US","US"
"2022","MI","Data Engineer","60000","EUR","63040","ES","ES"
"2022","MI","Data Engineer","45000","EUR","47280","ES","ES"
"2022","SE","Data Scientist","260000","USD","260000","US","US"
"2022","SE","Data Scientist","180000","USD","180000","US","US"
"2022","MI","Data Scientist","55000","GBP","67723","GB","GB"
"2022","MI","Data Scientist","35000","GBP","43096","GB","GB"
"2022","MI","Data Engineer","60000","EUR","63040","GR","GR"
"2022","MI","Data Engineer","45000","EUR","47280","GR","GR"
"2022","MI","Data Engineer","60000","GBP","73880","GB","GB"
"2022","MI","Data Engineer","45000","GBP","55410","GB","GB"
"2021","MI","Machine Learning Engineer","43200","EUR","51064","IT","IT"
"2022","SE","Data Science Engineer","60000","USD","60000","AR","MX"
"2022","MI","Data Engineer","82900","USD","82900","US","US"
"2022","MI","Data Engineer","63900","USD","63900","US","US"
"2022","MI","Machine Learning Scientist","160000","USD","160000","US","US"
"2022","MI","Machine Learning Scientist","112300","USD","112300","US","US"
"2022","MI","Data Science Manager","241000","USD","241000","US","US"
"2022","MI","Data Science Manager","159000","USD","159000","US","US"
"2022","SE","Data Scientist","180000","USD","180000","US","US"
"2022","SE","Data Scientist","80000","USD","80000","US","US"
"2022","MI","Data Analyst","58000","USD","58000","US","US"
"2022","MI","Data Analyst","58000","USD","58000","US","US"
"2022","SE","Data Engineer","136000","USD","136000","US","US"
"2022","SE","Data Engineer","108800","USD","108800","US","US"
"2022","EX","Data Engineer","242000","USD","242000","US","US"
"2022","EX","Data Engineer","200000","USD","200000","US","US"
"2022","MI","Data Scientist","50000","GBP","61566","GB","GB"
"2022","MI","Data Scientist","30000","GBP","36940","GB","GB"
"2022","MI","Data Engineer","60000","GBP","73880","GB","GB"
"2022","MI","Data Engineer","40000","GBP","49253","GB","GB"
"2022","SE","Data Scientist","165220","USD","165220","US","US"
"2022","SE","Data Scientist","120160","USD","120160","US","US"
"2022","SE","Data Analyst","124190","USD","124190","US","US"
"2022","SE","Data Analyst","90320","USD","90320","US","US"
"2022","SE","Data Engineer","181940","USD","181940","US","US"
"2022","SE","Data Engineer","132320","USD","132320","US","US"
"2022","SE","Data Engineer","220110","USD","220110","US","US"
"2022","SE","Data Engineer","160080","USD","160080","US","US"
"2022","SE","Data Scientist","180000","USD","180000","US","US"
"2022","SE","Data Scientist","120000","USD","120000","US","US"
"2022","MI","Data Analyst","126500","USD","126500","US","US"
"2022","MI","Data Analyst","106260","USD","106260","US","US"
"2022","SE","Data Analyst","116000","USD","116000","US","US"
"2022","SE","Data Analyst","99000","USD","99000","US","US"
"2022","SE","Data Analyst","155000","USD","155000","US","US"
"2022","SE","Data Analyst","120600","USD","120600","US","US"
"2022","MI","Data Scientist","130000","USD","130000","US","US"
"2022","MI","Data Scientist","90000","USD","90000","US","US"
"2022","MI","Data Engineer","170000","USD","170000","US","US"
"2022","MI","Data Engineer","150000","USD","150000","US","US"
"2022","SE","Data Analyst","102100","USD","102100","US","US"
"2022","SE","Data Analyst","84900","USD","84900","US","US"
"2022","SE","Data Scientist","136620","USD","136620","US","US"
"2022","SE","Data Scientist","99360","USD","99360","US","US"
"2022","SE","Data Scientist","90000","GBP","110820","GB","GB"
"2022","SE","Data Scientist","80000","GBP","98506","GB","GB"
"2022","SE","Data Scientist","146000","USD","146000","US","US"
"2022","SE","Data Scientist","123000","USD","123000","US","US"
"2022","EN","Data Engineer","40000","GBP","49253","GB","GB"
"2022","EN","Data Engineer","35000","GBP","43096","GB","GB"
"2022","EX","Data Analyst","130000","USD","130000","US","US"
"2022","EX","Data Analyst","110000","USD","110000","US","US"
"2022","SE","Data Analyst","170000","USD","170000","US","US"
"2022","SE","Data Analyst","135000","USD","135000","US","US"
"2022","SE","Data Science Manager","161342","USD","161342","US","US"
"2022","SE","Data Science Manager","137141","USD","137141","US","US"
"2022","SE","Data Scientist","167000","USD","167000","US","US"
"2022","SE","Data Scientist","123000","USD","123000","US","US"
"2022","SE","Data Engineer","60000","GBP","73880","GB","GB"
"2022","SE","Data Engineer","50000","GBP","61566","GB","GB"
"2022","SE","Data Scientist","211500","USD","211500","US","US"
"2022","SE","Data Scientist","138600","USD","138600","US","US"
"2022","SE","Data Architect","192400","USD","192400","CA","CA"
"2022","SE","Data Architect","90700","USD","90700","CA","CA"
"2022","SE","Data Analyst","130000","USD","130000","CA","CA"
"2022","SE","Data Analyst","61300","USD","61300","CA","CA"
"2022","SE","Data Analyst","130000","USD","130000","CA","CA"
"2022","SE","Data Analyst","61300","USD","61300","CA","CA"
"2022","SE","Data Engineer","160000","USD","160000","US","US"
"2022","SE","Data Engineer","113000","USD","113000","US","US"
"2022","SE","Data Scientist","150000","USD","150000","US","US"
"2022","SE","Data Scientist","95550","USD","95550","US","US"
"2022","MI","Data Analyst","167000","USD","167000","US","US"
"2022","MI","Data Analyst","115500","USD","115500","US","US"
"2022","SE","Data Analyst","112900","USD","112900","US","US"
"2022","SE","Data Analyst","90320","USD","90320","US","US"
"2022","SE","Data Analyst","112900","USD","112900","US","US"
"2022","SE","Data Analyst","90320","USD","90320","US","US"
"2022","SE","Data Engineer","165400","USD","165400","US","US"
"2022","SE","Data Engineer","132320","USD","132320","US","US"
"2022","SE","Data Engineer","243900","USD","243900","US","US"
"2022","SE","Data Engineer","156600","USD","156600","US","US"
"2022","SE","Data Analyst","136600","USD","136600","US","US"
"2022","SE","Data Analyst","109280","USD","109280","US","US"
"2022","SE","Data Engineer","128875","USD","128875","US","US"
"2022","SE","Data Engineer","93700","USD","93700","US","US"
"2022","EX","Head of Data Science","224000","USD","224000","US","US"
"2022","EX","Head of Data Science","167875","USD","167875","US","US"
"2022","EX","Analytics Engineer","175000","USD","175000","US","US"
"2022","EX","Analytics Engineer","135000","USD","135000","US","US"
"2022","SE","Data Engineer","209100","USD","209100","US","US"
"2022","SE","Data Engineer","154600","USD","154600","US","US"
"2022","SE","Data Engineer","180000","USD","180000","US","US"
"2022","SE","Data Engineer","160000","USD","160000","US","US"
"2022","SE","Data Scientist","205300","USD","205300","US","US"
"2022","SE","Data Scientist","140400","USD","140400","US","US"
"2022","SE","Data Scientist","176000","USD","176000","US","US"
"2022","SE","Data Scientist","144000","USD","144000","US","US"
"2022","SE","Data Engineer","200100","USD","200100","US","US"
"2022","SE","Data Engineer","160000","USD","160000","US","US"
"2022","SE","Data Engineer","70500","USD","70500","US","US"
"2022","SE","Data Engineer","54000","USD","54000","US","US"
"2022","SE","Data Scientist","205300","USD","205300","US","US"
"2022","SE","Data Scientist","140400","USD","140400","US","US"
"2022","SE","Analytics Engineer","205300","USD","205300","US","US"
"2022","SE","Analytics Engineer","184700","USD","184700","US","US"
"2022","SE","Data Engineer","175100","USD","175100","US","US"
"2022","SE","Data Engineer","140250","USD","140250","US","US"
"2022","SE","Data Analyst","116150","USD","116150","US","US"
"2022","SE","Data Analyst","99050","USD","99050","US","US"
"2022","SE","Data Engineer","145000","USD","145000","US","US"
"2022","SE","Data Engineer","130000","USD","130000","US","US"
"2022","SE","Data Analyst","112900","USD","112900","US","US"
"2022","SE","Data Analyst","90320","USD","90320","US","US"
"2022","MI","Data Analyst","85000","USD","85000","CA","CA"
"2022","MI","Data Analyst","75000","USD","75000","CA","CA"
"2022","SE","Machine Learning Engineer","214000","USD","214000","US","US"
"2022","SE","Machine Learning Engineer","192600","USD","192600","US","US"
"2022","SE","Data Architect","266400","USD","266400","US","US"
"2022","SE","Data Architect","213120","USD","213120","US","US"
"2022","SE","Data Engineer","155000","USD","155000","US","US"
"2022","SE","Data Engineer","115000","USD","115000","US","US"
"2022","MI","Data Scientist","141300","USD","141300","US","US"
"2022","MI","Data Scientist","102100","USD","102100","US","US"
"2022","SE","Data Analyst","115934","USD","115934","US","US"
"2022","SE","Data Analyst","81666","USD","81666","US","US"
"2022","MI","Data Engineer","206699","USD","206699","US","US"
"2022","MI","Data Engineer","99100","USD","99100","US","US"
"2022","SE","Data Engineer","130000","USD","130000","US","US"
"2022","SE","Data Engineer","110500","USD","110500","US","US"
"2022","MI","Data Analyst","50000","GBP","61566","GB","GB"
"2022","MI","Data Analyst","35000","GBP","43096","GB","GB"
"2022","SE","Data Analyst","80000","USD","80000","US","US"
"2022","SE","Data Analyst","60000","USD","60000","US","US"
"2022","SE","Data Architect","192564","USD","192564","US","US"
"2022","SE","Data Architect","144854","USD","144854","US","US"
"2022","SE","Data Scientist","230000","USD","230000","US","US"
"2022","SE","Data Scientist","150000","USD","150000","US","US"
"2022","SE","Data Analytics Manager","150260","USD","150260","US","US"
"2022","SE","Data Analytics Manager","109280","USD","109280","US","US"
"2022","SE","Data Analyst","170000","USD","170000","US","US"
"2022","SE","Data Analyst","150000","USD","150000","US","US"
"2022","MI","Data Scientist","160000","USD","160000","US","US"
"2022","MI","Data Scientist","130000","USD","130000","US","US"
"2022","EN","Data Analyst","67000","USD","67000","CA","CA"
"2022","EN","Data Analyst","52000","USD","52000","CA","CA"
"2022","SE","Data Engineer","154000","USD","154000","US","US"
"2022","SE","Data Engineer","126000","USD","126000","US","US"
"2022","SE","Data Analyst","129000","USD","129000","US","US"
"2022","SE","Data Analyst","99000","USD","99000","US","US"
"2022","SE","Data Scientist","210000","USD","210000","US","US"
"2022","SE","Data Scientist","140000","USD","140000","US","US"
"2022","SE","Data Scientist","210000","USD","210000","US","US"
"2022","SE","Data Scientist","140000","USD","140000","US","US"
"2022","SE","Data Scientist","210000","USD","210000","US","US"
"2022","SE","Data Scientist","140000","USD","140000","US","US"
"2022","SE","Data Analyst","100000","USD","100000","US","US"
"2022","SE","Data Analyst","69000","USD","69000","US","US"
"2022","SE","Data Scientist","210000","USD","210000","US","US"
"2022","SE","Data Scientist","140000","USD","140000","US","US"
"2022","SE","Data Analyst","150075","USD","150075","US","US"
"2022","SE","Data Analyst","110925","USD","110925","US","US"
"2022","SE","Data Engineer","100000","USD","100000","US","US"
"2022","SE","Data Engineer","25000","USD","25000","US","US"
"2022","SE","Data Analyst","126500","USD","126500","US","US"
"2022","SE","Data Analyst","106260","USD","106260","US","US"
"2022","SE","Data Engineer","220110","USD","220110","US","US"
"2022","SE","Data Engineer","160080","USD","160080","US","US"
"2022","SE","Data Analyst","105000","USD","105000","US","US"
"2022","SE","Data Analyst","100000","USD","100000","US","US"
"2022","SE","Data Analyst","170000","USD","170000","US","US"
"2022","SE","Data Analyst","135000","USD","135000","US","US"
"2022","SE","Data Scientist","230000","USD","230000","US","US"
"2022","SE","Data Scientist","140000","USD","140000","US","US"
"2022","MI","Data Analyst","135000","USD","135000","US","US"
"2022","MI","Data Analyst","50000","USD","50000","US","US"
"2022","SE","Data Scientist","220000","USD","220000","US","US"
"2022","SE","Data Scientist","140000","USD","140000","US","US"
"2022","MI","Data Scientist","140000","GBP","172386","GB","GB"
"2022","MI","Data Scientist","70000","GBP","86193","GB","GB"
"2022","SE","Machine Learning Engineer","220000","USD","220000","US","US"
"2022","SE","Machine Learning Engineer","120000","USD","120000","US","US"
"2022","MI","Data Scientist","200000","USD","200000","US","US"
"2022","MI","Data Scientist","120000","USD","120000","US","US"
"2022","SE","Machine Learning Engineer","120000","USD","120000","AE","AE"
"2022","SE","Machine Learning Engineer","65000","USD","65000","AE","AE"
"2022","EX","Data Engineer","324000","USD","324000","US","US"
"2022","EX","Data Engineer","216000","USD","216000","US","US"
"2022","SE","Data Engineer","210000","USD","210000","US","US"
"2022","SE","Data Engineer","100000","USD","100000","US","US"
"2022","SE","Data Scientist","185100","USD","185100","US","US"
"2022","SE","Data Scientist","104890","USD","104890","US","US"
"2022","SE","Data Engineer","105000","USD","105000","US","US"
"2022","SE","Data Engineer","80000","USD","80000","US","US"
"2022","MI","Machine Learning Developer","100000","CAD","76814","CA","CA"
"2020","SE","Machine Learning Manager","157000","CAD","117104","CA","CA"
"2022","EX","Director of Data Science","250000","CAD","192037","CA","CA"
"2022","MI","Machine Learning Engineer","120000","USD","120000","US","US"
"2022","MI","Business Data Analyst","1400000","INR","17805","IN","IN"
"2022","MI","Data Scientist","2400000","INR","30523","IN","IN"
"2022","MI","Machine Learning Infrastructure Engineer","53000","EUR","55685","PT","PT"
"2022","MI","Data Engineer","50000","EUR","52533","DE","DE"
"2022","EN","Data Scientist","1400000","INR","17805","IN","IN"
"2022","MI","Applied Machine Learning Scientist","75000","USD","75000","BO","US"
"2022","MI","Applied Data Scientist","157000","USD","157000","US","US"
"2022","MI","Business Data Analyst","90000","CAD","69133","CA","CA"
"2022","EN","Data Engineer","65000","USD","65000","US","US"
"2022","SE","Machine Learning Engineer","65000","EUR","68293","IE","IE"
"2021","MI","Data Scientist","109000","USD","109000","US","US"
"2022","MI","Data Scientist","88000","CAD","67597","CA","CA"
"2022","MI","Data Analyst","20000","USD","20000","GR","GR"
"2021","SE","Head of Data","87000","EUR","102839","SI","SI"
"2022","SE","Head of Data","200000","USD","200000","MY","US"
"2022","EN","Data Scientist","66500","CAD","51081","CA","CA"
"2022","MI","Data Scientist","78000","USD","78000","US","US"
"2022","SE","Data Engineer","135000","USD","135000","US","US"
"2022","SE","Data Engineer","115000","USD","115000","US","US"
"2022","MI","Machine Learning Engineer","121000","AUD","83864","AU","AU"
"2022","EN","Data Scientist","40000","USD","40000","JP","MY"
"2022","MI","Head of Data","30000","EUR","31520","EE","EE"
"2022","SE","Machine Learning Engineer","57000","EUR","59888","NL","NL"
"2020","EN","Data Engineer","48000","EUR","54742","PK","DE"
"2022","SE","Research Scientist","85000","EUR","89306","FR","FR"
"2022","EN","Data Scientist","120000","AUD","83171","AU","AU"
"2022","SE","Data Scientist","165000","USD","165000","US","US"
"2022","MI","Machine Learning Scientist","153000","USD","153000","US","US"
"2022","SE","Data Scientist","100000","USD","100000","BR","US"
"2022","SE","Machine Learning Developer","100000","CAD","76814","CA","CA"
"2022","MI","Data Scientist","150000","PLN","33609","PL","PL"
"2022","MI","Principal Data Analyst","75000","USD","75000","CA","CA"
"2020","MI","Product Data Analyst","20000","USD","20000","HN","HN"
"2022","EN","Applied Machine Learning Scientist","29000","EUR","30469","TN","CZ"
"2021","MI","Research Scientist","69999","USD","69999","CZ","CZ"
"2022","EN","Data Engineer","52800","EUR","55475","PK","DE"
"2022","MI","Research Scientist","59000","EUR","61989","AT","AT"
"2022","SE","Data Science Manager","152500","USD","152500","US","US"
"2022","EN","Research Scientist","120000","USD","120000","US","US"
"2022","MI","Data Scientist","135000","USD","135000","US","US"
"2022","SE","Data Analytics Lead","405000","USD","405000","US","US"
"2021","SE","Data Engineer","150000","USD","150000","US","US"
"2021","SE","Data Science Manager","240000","USD","240000","US","US"
"2021","MI","Data Analyst","135000","USD","135000","US","US"
"2021","EN","Data Scientist","80000","USD","80000","US","US"
"2022","SE","Applied Data Scientist","380000","USD","380000","US","US"
"2022","MI","Data Scientist","115000","CHF","120402","CH","CH"
"2022","SE","Applied Data Scientist","177000","USD","177000","US","US"
"2022","MI","Data Engineer","62000","EUR","65141","FR","FR"
"2022","MI","Data Scientist","48000","USD","48000","RU","US"
"2022","EN","Data Analytics Engineer","20000","USD","20000","PK","PK"
"2021","SE","Principal Data Scientist","220000","USD","220000","US","US"
"2021","MI","ML Engineer","8500000","JPY","77364","JP","JP"
"2021","MI","ML Engineer","7000000","JPY","63711","JP","JP"
"2022","EN","Computer Vision Software Engineer","150000","USD","150000","AU","AU"
"2021","MI","Data Analyst","90000","USD","90000","US","US"
"2022","MI","Data Scientist","100000","USD","100000","CA","US"
"2021","EN","Data Scientist","100000","USD","100000","US","US"
"2022","EN","Data Scientist","100000","USD","100000","DZ","DZ"
"2022","SE","Research Scientist","144000","USD","144000","US","US"
"2022","SE","Principal Data Scientist","148000","EUR","155499","DE","DE"
"2021","SE","Computer Vision Engineer","24000","USD","24000","BR","BR"
"2021","MI","Applied Machine Learning Scientist","38400","USD","38400","VN","US"
"2022","EN","Financial Data Analyst","100000","USD","100000","US","US"
"2021","MI","Data Scientist","82500","USD","82500","US","US"
"2021","EN","Data Scientist","42000","EUR","49646","FR","FR"
"2021","SE","Lead Data Scientist","3000000","INR","40570","IN","IN"
"2022","EN","Data Engineer","120000","USD","120000","US","US"
"2022","SE","Lead Machine Learning Engineer","80000","EUR","84053","DE","DE"
"2021","EN","Machine Learning Engineer","20000","USD","20000","IN","IN"
"2022","EN","Computer Vision Engineer","125000","USD","125000","US","US"
"2021","SE","Machine Learning Scientist","120000","USD","120000","US","US"
"2021","EN","Applied Data Scientist","80000","GBP","110037","GB","GB"
"2022","EN","ML Engineer","20000","EUR","21013","PT","PT"
"2021","EN","Data Analyst","50000","USD","50000","US","US"
"2021","SE","Principal Data Engineer","200000","USD","200000","US","US"
"2021","MI","Big Data Engineer","60000","USD","60000","ES","RO"
"2021","MI","Data Engineer","200000","USD","200000","US","US"
"2021","EN","Machine Learning Developer","100000","USD","100000","IQ","IQ"
"2021","MI","Data Engineer","100000","USD","100000","US","US"
